action_taken,applicant_income_000s,applicant_race_1,applicant_sex,lien_status,loan_purpose,loan_type,msamd,owner_occupancy,preapproval,property_type,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,tract_to_msamd_income,ID
1,255.0,5,1,1,3,1,10580.0,1,3,1,82700.0,177,2129.0,1696.0,8.270000457763672,5768.0,127.36000061035156,2195
3,62.0,5,1,3,2,1,40380.0,1,3,1,69700.0,7,2568.0,2148.0,18.649999618530277,6467.0,94.44000244140624,3081
3,50.0,2,1,1,1,1,35614.0,1,2,1,71300.0,300,1026.0,666.0,95.33999633789062,3478.0,99.88999938964844,4354
1,102.0,5,1,1,3,1,40380.0,1,3,1,69700.0,106,1689.0,1504.0,12.4399995803833,5042.0,99.22000122070312,2600
1,45.0,5,1,1,3,2,10580.0,1,3,1,82700.0,137,1352.0,1213.0,4.53000020980835,3602.0,103.1999969482422,3996
1,128.0,2,1,1,3,1,35614.0,2,3,1,71300.0,470,947.0,170.0,86.04000091552734,4643.0,62.02000045776367,8406
1,298.0,5,1,1,3,1,35614.0,1,3,1,71300.0,592,923.0,645.0,43.380001068115234,2559.0,189.80999755859372,7779
1,96.0,5,1,1,1,1,10580.0,2,3,1,82700.0,128,1280.0,859.0,16.530000686645508,2607.0,118.54000091552734,8496
3,85.0,5,1,2,2,1,35614.0,1,3,1,71300.0,50,2151.0,1611.0,68.97000122070312,6369.0,120.33999633789062,4414
1,112.0,6,2,1,3,1,35614.0,1,3,1,71300.0,390,1533.0,1297.0,13.020000457763672,4507.0,163.02000427246094,7450
1,65.0,5,2,1,1,2,10580.0,1,3,1,82700.0,112,1742.0,1595.0,8.130000114440918,4393.0,93.41000366210938,3886
1,66.0,5,1,1,1,1,35614.0,1,3,1,71300.0,156,799.0,743.0,15.630000114440918,2674.0,167.38999938964844,2976
1,53.0,6,3,1,1,1,40380.0,1,3,1,69700.0,166,1408.0,769.0,24.56999969482422,2703.0,102.69000244140624,7789
1,50.0,5,1,1,1,1,35614.0,1,3,1,71300.0,172,331.0,610.0,43.52999877929688,2194.0,197.32000732421875,7464
3,48.0,5,2,1,3,2,13780.0,1,3,1,66400.0,59,1163.0,530.0,14.100000381469728,3299.0,64.04000091552734,5585
1,146.0,5,1,1,1,1,10580.0,1,3,1,82700.0,404,1439.0,1132.0,8.010000228881836,3684.0,112.33000183105467,6921
1,204.0,5,1,1,3,1,35614.0,1,3,1,71300.0,410,1652.0,1548.0,15.079999923706056,4051.0,257.3299865722656,11748
1,76.0,5,1,1,3,1,46540.0,1,3,1,63000.0,60,1660.0,1448.0,7.590000152587891,4016.0,124.38999938964844,6937
1,68.0,5,1,1,3,1,45060.0,1,3,1,68500.0,63,2054.0,1827.0,6.570000171661377,6360.0,98.12000274658205,2894
3,115.0,3,1,1,3,1,35614.0,1,3,1,71300.0,275,949.0,350.0,99.22000122070312,3444.0,87.69999694824219,3674
3,388.0,5,1,1,3,1,35614.0,1,3,1,71300.0,925,199.0,1452.0,9.25,4195.0,367.6099853515625,2769
3,300.0,5,1,1,3,1,35004.0,1,3,1,109000.0,537,1128.0,1055.0,7.579999923706055,3141.0,111.26000213623048,8871
1,170.0,5,2,1,1,1,35614.0,1,1,1,71300.0,202,1531.0,2027.0,13.039999961853027,6087.0,270.25,17
1,129.0,6,1,1,3,3,10580.0,1,3,1,82700.0,284,2394.0,1886.0,8.899999618530273,6199.0,82.5199966430664,4952
1,78.0,5,1,1,1,1,35004.0,1,3,1,109000.0,320,1953.0,1810.0,17.850000381469727,6353.0,110.52999877929688,5440
1,140.0,2,1,1,3,1,10580.0,1,3,1,82700.0,283,2982.0,2744.0,10.539999961853027,8262.0,146.1999969482422,10320
3,67.0,6,3,1,3,1,35004.0,1,3,1,109000.0,203,2048.0,1694.0,18.549999237060547,5855.0,92.37000274658205,813
1,48.0,5,2,1,3,1,45060.0,1,3,1,68500.0,162,2484.0,2230.0,6.690000057220459,7080.0,152.44000244140625,5255
1,61.0,5,1,1,1,1,35614.0,1,3,1,71300.0,138,1609.0,1547.0,31.3799991607666,5080.0,189.4900054931641,7852
1,79.0,5,1,1,1,1,45060.0,1,2,1,68500.0,67,1345.0,1261.0,4.809999942779541,3407.0,129.13999938964844,4864
1,35.0,5,2,1,1,2,40380.0,1,2,1,69700.0,88,1800.0,1449.0,4.829999923706055,4746.0,102.05999755859376,4426
1,53.0,5,1,1,1,2,10580.0,1,2,1,82700.0,104,1167.0,843.0,20.75,5633.0,91.8000030517578,10063
1,138.0,5,1,1,3,1,35614.0,1,3,1,71300.0,342,1589.0,1527.0,42.52999877929688,5895.0,141.16000366210938,5619
3,116.0,2,2,1,3,1,20524.0,1,3,1,95200.0,185,1742.0,1746.0,19.56999969482422,3654.0,113.0199966430664,2813
1,40.0,5,1,1,1,1,40380.0,1,2,1,69700.0,43,2753.0,2264.0,4.130000114440918,7072.0,117.62999725341795,3010
1,74.0,5,1,1,3,1,10580.0,1,3,1,82700.0,80,2775.0,2183.0,8.119999885559082,6588.0,105.62999725341795,2569
1,447.0,6,1,1,1,1,35004.0,2,3,1,109000.0,700,1863.0,619.0,9.369999885559082,1846.0,144.77999877929688,7700
1,141.0,5,1,1,3,1,35004.0,1,3,1,109000.0,282,1383.0,1344.0,12.710000038146973,4562.0,130.66000366210938,1893
3,135.0,5,1,1,3,1,48060.0,1,3,1,57200.0,190,1477.0,1183.0,14.380000114440918,4479.0,135.1300048828125,4067
1,83.0,5,1,1,1,1,35614.0,1,3,1,71300.0,360,194.0,1567.0,22.56999969482422,7316.0,290.989990234375,10338
1,63.0,3,1,1,1,1,40380.0,1,3,1,69700.0,70,1495.0,1252.0,18.09000015258789,3687.0,103.7699966430664,1598
3,110.0,5,2,1,3,1,35614.0,1,3,1,71300.0,475,2408.0,1817.0,9.859999656677246,6330.0,137.22000122070312,7746
1,132.0,5,1,1,1,1,35004.0,1,3,1,109000.0,508,3699.0,1528.0,15.4399995803833,4029.0,79.44000244140625,6893
1,193.0,5,1,1,1,1,35614.0,1,3,1,71300.0,413,2013.0,1075.0,26.3799991607666,5326.0,113.52999877929688,10642
1,79.0,5,1,3,2,1,10580.0,1,3,1,82700.0,15,1477.0,905.0,4.260000228881836,3518.0,86.5999984741211,134
1,102.0,5,1,1,1,1,35614.0,1,3,1,71300.0,275,1977.0,1214.0,75.12000274658203,6197.0,114.5999984741211,2657
1,291.0,5,1,1,3,2,35614.0,1,3,1,71300.0,564,2254.0,1963.0,17.270000457763672,6467.0,179.52999877929688,11654
1,421.0,5,1,1,1,1,35614.0,1,3,1,71300.0,1800,156.0,1493.0,20.26000022888184,5055.0,266.9800109863281,8228
3,23.0,5,2,1,2,2,13780.0,1,3,1,66400.0,78,1632.0,763.0,3.069999933242798,2407.0,74.7300033569336,10944
1,106.0,5,2,1,1,1,35614.0,1,3,1,71300.0,212,1922.0,1903.0,69.69000244140625,5989.0,176.94000244140625,943
1,86.0,3,2,1,3,1,35614.0,1,3,1,71300.0,225,442.0,194.0,54.75,1032.0,133.4600067138672,2947
1,148.0,5,1,1,1,1,35004.0,1,3,1,109000.0,441,1863.0,619.0,9.369999885559082,1846.0,144.77999877929688,7612
1,144.0,5,1,1,1,1,10580.0,1,3,1,82700.0,434,851.0,705.0,6.090000152587891,2480.0,138.5800018310547,9347
1,68.0,5,1,1,2,1,35004.0,1,3,1,109000.0,75,1691.0,1601.0,26.040000915527344,5218.0,114.51000213623048,6447
1,99.0,3,2,1,3,1,35614.0,1,3,1,71300.0,534,1212.0,473.0,99.08000183105467,4120.0,65.08000183105469,5744
1,110.0,5,1,1,3,1,35614.0,1,3,1,71300.0,287,2497.0,1950.0,11.710000038146973,6422.0,143.36000061035156,8481
1,70.0,5,2,1,1,4,35614.0,1,3,1,71300.0,106,2760.0,1958.0,20.920000076293945,7160.0,130.22999572753906,7400
3,40.0,6,1,1,3,1,10580.0,2,3,1,82700.0,280,2288.0,1310.0,9.880000114440918,5130.0,111.6999969482422,11182
1,38.0,5,1,1,3,1,35004.0,1,3,1,109000.0,82,1433.0,1339.0,17.360000610351562,3987.0,94.4000015258789,415
1,77.0,2,2,1,1,1,35614.0,1,2,1,71300.0,158,337.0,956.0,38.4900016784668,4056.0,172.66000366210938,2588
1,98.0,5,1,1,3,1,10580.0,1,3,1,82700.0,236,2698.0,1693.0,9.770000457763672,5324.0,120.8499984741211,4413
1,52.0,5,2,1,3,1,20524.0,1,3,1,95200.0,100,1059.0,849.0,23.170000076293945,4623.0,89.66999816894531,6619
1,72.0,5,2,1,3,2,20524.0,1,3,1,95200.0,208,1059.0,849.0,23.170000076293945,4623.0,89.66999816894531,9070
3,33.0,5,1,1,3,1,48060.0,1,3,1,57200.0,57,3410.0,1813.0,5.239999771118164,6563.0,112.2699966430664,476
3,12.0,5,2,1,2,1,10580.0,1,3,1,82700.0,33,1280.0,859.0,16.530000686645508,2607.0,118.54000091552734,368
3,96.0,2,2,1,3,1,35614.0,1,3,1,71300.0,393,591.0,307.0,76.62999725341797,1943.0,81.79000091552734,9517
1,116.0,2,1,1,2,1,35004.0,1,3,1,109000.0,410,1094.0,1034.0,28.049999237060547,3166.0,115.5,1312
1,115.0,1,1,1,2,1,15380.0,2,3,1,69000.0,40,1455.0,799.0,43.970001220703125,3514.0,76.36000061035156,8136
1,44.0,5,2,3,2,1,40380.0,1,3,1,69700.0,4,1859.0,1615.0,7.230000019073486,5558.0,116.6500015258789,8378
1,137.0,5,1,1,1,1,45060.0,1,3,1,68500.0,120,984.0,882.0,7.800000190734863,3371.0,114.62000274658205,5228
1,66.0,3,2,3,2,1,35004.0,1,3,1,109000.0,6,1708.0,1044.0,77.80000305175781,6037.0,49.52000045776367,4593
3,207.0,6,1,3,2,1,35614.0,2,3,1,71300.0,20,2290.0,2102.0,11.1899995803833,6660.0,290.82000732421875,619
1,208.0,2,1,1,1,1,35004.0,1,3,1,109000.0,600,2051.0,1965.0,24.65999984741211,7039.0,127.12000274658205,7622
1,50.0,5,1,1,1,1,45060.0,1,3,1,68500.0,130,2906.0,2271.0,4.079999923706055,7129.0,88.98999786376953,8653
1,65.0,3,2,3,2,1,40380.0,1,3,1,69700.0,10,1138.0,493.0,86.54000091552734,2912.0,50.84000015258789,4953
1,76.0,5,2,3,2,1,45060.0,1,3,1,68500.0,5,2692.0,1466.0,12.449999809265137,7235.0,98.30999755859376,6330
3,375.0,6,3,1,3,1,35614.0,1,3,1,71300.0,993,263.0,2032.0,18.290000915527344,9320.0,367.6099853515625,7625
3,71.0,5,2,1,2,2,35614.0,1,3,1,71300.0,356,581.0,294.0,55.869998931884766,3458.0,48.220001220703125,3687
3,65.0,6,3,3,2,1,10580.0,1,3,1,82700.0,31,1465.0,1047.0,3.220000028610229,2794.0,95.9000015258789,8534
1,52.0,5,1,3,2,1,15380.0,1,3,1,69000.0,17,2534.0,2256.0,1.75,5873.0,103.75,9706
1,109.0,5,1,1,3,1,10580.0,1,3,1,82700.0,148,2425.0,1979.0,3.539999961853028,6122.0,116.27999877929688,5814
1,177.0,6,1,1,3,1,27060.0,1,3,1,77200.0,304,1619.0,1144.0,10.109999656677246,4660.0,97.62000274658205,115
1,48.0,3,2,1,3,2,15380.0,1,3,1,69000.0,66,2622.0,1046.0,85.48999786376953,5975.0,64.75,4974
1,101.0,2,1,1,1,1,35614.0,2,3,1,71300.0,350,948.0,238.0,98.23999786376952,8304.0,57.7400016784668,4961
1,75.0,2,1,1,3,1,35614.0,1,3,1,71300.0,258,1078.0,520.0,97.80999755859376,3737.0,68.76000213623047,6300
1,345.0,5,1,1,1,1,35614.0,1,3,1,71300.0,997,156.0,1493.0,20.26000022888184,5055.0,266.9800109863281,10846
1,81.0,5,1,1,3,2,13780.0,1,3,1,66400.0,216,2140.0,1717.0,4.730000019073486,5857.0,103.5199966430664,11126
1,222.0,5,2,1,3,1,35614.0,1,3,1,71300.0,586,1674.0,1536.0,30.280000686645508,6368.0,193.8699951171875,1462
1,104.0,5,1,1,1,1,15380.0,1,2,1,69000.0,155,1654.0,1117.0,16.270000457763672,5225.0,137.30999755859375,1463
1,127.0,2,1,3,2,1,35004.0,1,3,1,109000.0,40,1666.0,1582.0,16.299999237060547,6483.0,115.54000091552734,1131
1,94.0,5,2,1,1,1,35614.0,1,3,1,71300.0,185,936.0,365.0,84.41000366210938,3522.0,61.52000045776367,2432
1,213.0,6,3,1,3,1,35614.0,1,3,1,71300.0,560,339.0,402.0,65.4800033569336,4221.0,68.08999633789062,7042
1,118.0,5,1,1,3,1,10580.0,1,3,1,82700.0,67,2239.0,1960.0,5.559999942779541,5930.0,115.87999725341795,8397
3,67.0,5,2,1,3,2,10580.0,1,3,1,82700.0,204,957.0,767.0,10.479999542236328,3081.0,130.50999450683594,1840
1,41.0,5,1,1,1,2,35614.0,1,2,1,71300.0,166,714.0,755.0,49.9900016784668,3369.0,75.12999725341797,9695
1,16.0,2,1,1,1,1,35614.0,2,3,1,71300.0,393,543.0,418.0,85.0199966430664,1642.0,100.1999969482422,5871
1,94.0,5,1,1,1,1,35614.0,1,2,1,71300.0,210,173.0,1569.0,35.34000015258789,4904.0,148.35000610351562,4687
1,181.0,5,1,1,1,1,35004.0,1,1,1,109000.0,494,1371.0,1333.0,28.36000061035156,4393.0,157.60000610351562,9872
1,94.0,5,1,1,1,1,45060.0,1,3,1,68500.0,223,1948.0,1618.0,5.440000057220459,5112.0,109.48999786376952,9888
3,94.0,5,1,1,3,3,10580.0,1,3,1,82700.0,210,2080.0,1147.0,7.71999979019165,5684.0,93.20999908447266,9688
3,330.0,5,2,1,3,1,35614.0,1,3,1,71300.0,543,527.0,308.0,50.52000045776367,2197.0,123.1500015258789,10473
3,220.0,5,1,3,2,1,40380.0,1,3,1,69700.0,5,1904.0,1523.0,4.78000020980835,4790.0,85.87000274658203,7886
3,63.0,3,2,1,3,1,35614.0,1,3,1,71300.0,160,1330.0,746.0,74.5199966430664,7065.0,79.1500015258789,11641
1,33.0,5,1,1,1,2,40380.0,1,3,1,69700.0,90,1607.0,1548.0,10.529999732971191,4331.0,129.4199981689453,3833
3,77.0,5,1,1,1,2,35004.0,1,3,1,109000.0,235,2182.0,1382.0,86.72000122070312,7415.0,57.97999954223633,2038
3,87.0,5,1,3,2,1,15380.0,1,3,1,69000.0,2,2553.0,2079.0,3.440000057220459,6141.0,121.54000091552734,9784
1,152.0,5,1,1,3,1,35614.0,1,3,1,71300.0,275,1810.0,1312.0,24.32999992370605,6228.0,148.07000732421875,9448
1,24.0,5,2,1,1,1,40380.0,1,3,1,69700.0,25,979.0,569.0,16.959999084472656,2647.0,80.05999755859375,728
1,51.0,5,1,1,1,1,35004.0,1,3,1,109000.0,210,2257.0,1659.0,11.25,5963.0,84.45999908447266,10746
1,93.0,6,1,1,3,1,15380.0,1,3,1,69000.0,131,1485.0,1463.0,14.84000015258789,4979.0,151.72000122070312,994
1,207.0,5,2,1,1,1,35614.0,2,3,1,71300.0,290,263.0,2032.0,18.290000915527344,9320.0,367.6099853515625,6739
1,157.0,5,2,1,1,3,46540.0,1,2,1,63000.0,145,2332.0,1971.0,9.170000076293944,5990.0,147.1300048828125,9726
3,196.0,5,1,1,1,1,35614.0,2,1,1,71300.0,569,677.0,658.0,33.279998779296875,3047.0,143.38999938964844,1198
1,46.0,5,2,2,2,1,10580.0,1,3,1,82700.0,10,1128.0,625.0,3.190000057220459,1880.0,85.37999725341797,10080
3,106.0,5,1,1,1,1,15380.0,1,3,1,69000.0,154,1643.0,1467.0,5.559999942779541,5670.0,151.08999633789062,211
1,235.0,5,1,1,3,1,35614.0,1,3,1,71300.0,380,121.0,2959.0,13.75,12774.0,262.32000732421875,2164
1,146.0,5,1,1,1,1,35614.0,1,3,1,71300.0,395,2470.0,2259.0,21.18000030517578,7001.0,147.83999633789062,9917
1,157.0,5,1,1,3,3,45060.0,1,3,1,68500.0,110,1027.0,628.0,4.489999771118164,3099.0,76.33999633789062,10470
1,52.0,5,2,1,1,1,35004.0,1,3,1,109000.0,150,2594.0,2032.0,23.479999542236328,7838.0,79.33000183105469,3019
1,68.0,5,1,1,3,1,40380.0,1,3,1,69700.0,102,1819.0,1250.0,8.149999618530273,5237.0,114.1500015258789,8914
1,213.0,2,1,1,1,1,35614.0,1,3,1,71300.0,632,925.0,432.0,46.0099983215332,4790.0,98.29000091552734,6717
3,158.0,5,1,1,1,1,35004.0,1,3,1,109000.0,250,1542.0,1560.0,31.479999542236328,5277.0,88.7300033569336,10653
3,108.0,5,1,1,3,1,35614.0,1,3,1,71300.0,652,1069.0,747.0,34.72999954223633,3907.0,106.08000183105467,10138
3,83.0,2,1,1,3,1,35004.0,2,3,1,109000.0,360,1371.0,1333.0,28.36000061035156,4393.0,157.60000610351562,4442
1,149.0,5,1,1,3,1,40380.0,2,3,1,69700.0,50,2192.0,1476.0,47.61000061035156,5182.0,63.38999938964844,4248
1,80.0,5,2,1,1,1,35614.0,1,3,1,71300.0,305,1889.0,1725.0,10.359999656677246,6267.0,231.97999572753903,11127
1,213.0,5,1,1,1,1,35004.0,2,3,1,109000.0,155,1445.0,1117.0,16.559999465942383,3624.0,82.62999725341797,10045
1,57.0,5,1,1,2,1,21300.0,1,3,1,64300.0,65,2975.0,2474.0,6.909999847412109,7731.0,150.7100067138672,11493
3,90.0,3,1,1,2,1,15380.0,1,3,1,69000.0,50,2186.0,660.0,89.68000030517578,4468.0,40.72999954223633,8305
1,143.0,6,2,1,1,1,35614.0,1,3,1,71300.0,225,1403.0,1094.0,16.420000076293945,3624.0,159.91000366210938,10373
3,252.0,5,1,2,3,1,35004.0,1,3,1,109000.0,175,2417.0,1934.0,12.460000038146973,6315.0,137.8800048828125,8961
1,117.0,5,1,1,3,1,45060.0,1,3,1,68500.0,117,933.0,896.0,14.25,3769.0,123.73999786376952,85
3,45.0,3,2,2,2,1,35614.0,1,3,1,71300.0,20,725.0,599.0,66.9800033569336,3225.0,101.1999969482422,10305
1,61.0,5,1,1,1,2,45060.0,1,2,1,68500.0,186,2141.0,1886.0,16.229999542236328,5946.0,182.80999755859372,1141
3,231.0,6,3,1,3,1,35614.0,1,3,1,71300.0,950,1067.0,577.0,44.119998931884766,3828.0,166.3699951171875,9821
1,77.0,3,2,1,1,2,35614.0,1,3,1,71300.0,449,1969.0,1299.0,99.31999969482422,6170.0,105.98999786376952,3373
1,184.0,2,1,1,1,1,35004.0,1,3,1,109000.0,666,1127.0,1357.0,40.75,4226.0,127.0999984741211,5193
1,93.0,5,1,1,1,2,35004.0,1,2,1,109000.0,466,1610.0,1511.0,14.68000030517578,4815.0,121.3000030517578,3506
1,72.0,5,2,1,1,4,46540.0,1,3,1,63000.0,157,1174.0,707.0,5.28000020980835,3217.0,138.1999969482422,3291
1,106.0,5,1,1,2,1,10580.0,1,3,1,82700.0,40,762.0,650.0,5.230000019073486,2064.0,131.8300018310547,1071
1,101.0,2,1,1,1,1,35614.0,2,3,1,71300.0,288,410.0,141.0,99.19000244140624,2339.0,60.880001068115234,11470
1,58.0,5,1,1,1,2,35614.0,1,3,1,71300.0,234,1798.0,2040.0,46.2400016784668,6871.0,124.0999984741211,7942
1,115.0,5,1,1,1,2,35614.0,1,2,1,71300.0,560,815.0,421.0,98.70999908447266,2549.0,94.6999969482422,685
1,63.0,5,1,1,1,1,35614.0,1,2,1,71300.0,162,749.0,248.0,2.6700000762939453,5059.0,59.130001068115234,897
1,87.0,6,1,1,1,1,35614.0,1,3,1,71300.0,249,1547.0,1215.0,30.68000030517578,3820.0,141.33999633789062,3426
1,219.0,5,2,1,1,1,35614.0,1,3,1,71300.0,270,1737.0,1664.0,30.190000534057617,5486.0,177.6999969482422,625
3,127.0,5,1,2,3,1,10580.0,1,3,2,82700.0,43,864.0,730.0,3.880000114440918,2115.0,117.87999725341795,3909
1,44.0,5,1,1,3,1,15380.0,1,3,1,69000.0,19,2112.0,1693.0,4.260000228881836,4252.0,66.6500015258789,5199
1,83.0,5,1,1,1,3,35004.0,1,2,1,109000.0,317,1449.0,1410.0,23.479999542236328,4472.0,107.93000030517578,9404
1,70.0,5,1,1,1,3,15380.0,1,2,1,69000.0,129,2853.0,2814.0,3.5799999237060547,8334.0,139.91000366210938,5966
3,42.0,3,1,1,2,1,15380.0,1,3,1,69000.0,69,2800.0,1197.0,74.9000015258789,6709.0,66.1500015258789,9105
1,126.0,6,3,1,3,1,35614.0,1,3,1,71300.0,246,331.0,610.0,43.52999877929688,2194.0,197.32000732421875,8295
1,1069.0,5,1,1,2,1,35004.0,1,3,1,109000.0,2000,908.0,935.0,8.720000267028809,2890.0,220.33999633789065,1729
3,90.0,5,1,1,3,1,35614.0,1,3,1,71300.0,327,2070.0,1850.0,9.4399995803833,5624.0,262.5599975585937,2144
1,37.0,5,1,3,2,1,40380.0,1,3,1,69700.0,5,2753.0,2264.0,4.130000114440918,7072.0,117.62999725341795,8502
1,75.0,5,1,1,1,1,27060.0,1,3,1,77200.0,280,2525.0,1791.0,8.920000076293945,6099.0,91.33999633789062,9208
1,113.0,6,3,1,3,1,35004.0,1,3,1,109000.0,272,1562.0,1254.0,97.72000122070312,5615.0,94.4499969482422,5829
1,240.0,5,1,1,1,3,15380.0,1,3,1,69000.0,162,2425.0,1619.0,16.729999542236328,5811.0,130.1199951171875,2857
1,66.0,5,2,1,3,1,46540.0,1,3,1,63000.0,85,2656.0,2081.0,4.239999771118164,6293.0,95.3499984741211,4406
1,255.0,6,1,1,1,1,35614.0,2,3,1,71300.0,360,1677.0,1592.0,26.18000030517578,5588.0,190.8300018310547,6520
1,70.0,3,1,1,3,1,35614.0,1,3,1,71300.0,100,652.0,538.0,99.5999984741211,1739.0,118.04000091552734,797
1,149.0,6,3,1,1,1,35004.0,1,3,1,109000.0,416,1910.0,1753.0,9.75,5702.0,109.66000366210938,3919
1,27.0,6,3,1,3,1,13780.0,1,3,1,66400.0,65,1236.0,839.0,3.9700000286102295,2946.0,110.0500030517578,9587
1,82.0,5,1,1,3,2,10580.0,1,3,1,82700.0,102,1355.0,633.0,19.940000534057617,2999.0,74.3499984741211,4859
1,95.0,5,1,1,1,3,45060.0,1,1,1,68500.0,193,2160.0,1784.0,5.510000228881836,5790.0,109.0,4114
1,45.0,5,2,1,2,1,45060.0,1,3,1,68500.0,42,2277.0,1596.0,4.0,5197.0,91.13999938964844,1569
1,92.0,5,1,1,1,2,35614.0,1,3,1,71300.0,442,795.0,555.0,99.1999969482422,2619.0,126.19000244140624,2120
1,293.0,5,1,1,1,1,15380.0,1,3,1,69000.0,418,2374.0,2244.0,4.590000152587891,6859.0,217.9199981689453,6218
1,90.0,5,1,1,1,1,10580.0,1,2,1,82700.0,100,2573.0,2159.0,5.860000133514404,7078.0,100.18000030517578,6284
1,42.0,5,1,1,1,2,13780.0,1,3,1,66400.0,120,1990.0,1510.0,7.869999885559082,4979.0,100.12000274658205,8423
1,43.0,5,1,1,3,1,35004.0,1,3,1,109000.0,208,1490.0,1216.0,31.86000061035156,4607.0,97.06999969482422,1868
1,110.0,5,2,1,2,1,35004.0,1,3,1,109000.0,218,426.0,948.0,20.190000534057617,4155.0,75.70999908447266,9147
1,85.0,5,1,1,1,1,35004.0,1,2,1,109000.0,399,3360.0,1635.0,27.57999992370605,4794.0,80.22000122070312,654
1,125.0,5,2,1,1,1,35614.0,1,3,1,71300.0,167,90.0,1053.0,57.540000915527344,4729.0,113.05999755859376,4625
1,65.0,5,1,1,2,1,24020.0,1,3,1,65400.0,75,1639.0,1009.0,5.929999828338623,3759.0,117.12999725341795,8957
3,670.0,2,1,1,3,1,35614.0,2,3,1,71300.0,972,48.0,536.0,27.299999237060547,4319.0,239.05999755859372,555
1,118.0,5,1,1,1,1,13780.0,1,1,1,66400.0,114,1122.0,985.0,5.670000076293945,2768.0,130.8800048828125,2377
3,636.0,5,1,1,3,1,35614.0,1,3,1,71300.0,2800,96.0,3026.0,16.81999969482422,15344.0,263.260009765625,5417
1,182.0,6,3,3,2,1,35614.0,1,3,1,71300.0,22,1228.0,729.0,94.5500030517578,4550.0,93.87999725341795,4355
1,242.0,5,1,1,1,1,35614.0,1,3,1,71300.0,144,646.0,722.0,59.630001068115234,4080.0,89.9000015258789,5961
1,544.0,5,1,1,3,1,35614.0,1,3,1,71300.0,850,258.0,555.0,27.82999992370605,3604.0,254.33999633789065,968
1,144.0,5,2,1,3,1,35614.0,1,3,1,71300.0,215,2745.0,2586.0,38.9900016784668,8357.0,134.82000732421875,7996
1,366.0,5,1,1,1,1,35614.0,1,2,1,71300.0,626,1500.0,1440.0,20.46999931335449,5182.0,367.6099853515625,8775
1,121.0,5,1,2,1,1,40380.0,1,2,1,69700.0,25,2975.0,1696.0,4.019999980926514,5942.0,82.98999786376953,2619
1,143.0,5,1,1,1,1,35614.0,1,3,1,71300.0,200,684.0,458.0,15.9399995803833,1706.0,87.80999755859375,229
1,65.0,3,2,1,1,1,35614.0,1,1,1,71300.0,165,1707.0,1669.0,44.68999862670898,4102.0,154.94000244140625,900
1,31.0,5,1,1,1,1,40380.0,1,2,1,69700.0,56,2192.0,1476.0,47.61000061035156,5182.0,63.38999938964844,307
3,36.0,5,1,3,2,1,40380.0,1,3,1,69700.0,4,979.0,569.0,16.959999084472656,2647.0,80.05999755859375,11149
3,522.0,5,2,1,3,1,35614.0,1,3,1,71300.0,1190,207.0,2318.0,16.979999542236328,11174.0,240.69000244140625,10468
3,65.0,5,1,1,3,1,20524.0,2,3,1,95200.0,255,2324.0,1878.0,15.43000030517578,6243.0,100.37999725341795,6882
1,123.0,5,1,1,3,1,15380.0,1,3,1,69000.0,141,3226.0,2357.0,7.050000190734863,8241.0,137.91000366210938,6636
1,127.0,5,2,1,1,1,35004.0,1,3,1,109000.0,275,1712.0,1542.0,7.769999980926514,4773.0,100.16999816894533,2052
1,212.0,5,1,1,1,1,35614.0,1,3,1,71300.0,426,1913.0,1805.0,16.010000228881836,5429.0,256.6400146484375,8887
3,52.0,3,2,1,1,1,15380.0,1,2,1,69000.0,53,2201.0,819.0,91.58000183105467,4013.0,40.81999969482422,4839
1,197.0,5,1,1,1,1,35614.0,1,3,1,71300.0,483,70.0,95.0,89.52999877929688,2464.0,72.36000061035156,9129
1,127.0,5,1,1,3,1,35614.0,1,3,1,71300.0,534,840.0,365.0,8.09000015258789,3646.0,46.70000076293945,5390
1,172.0,2,2,1,1,1,35614.0,1,3,1,71300.0,840,23.0,1107.0,30.68000030517578,3005.0,221.91000366210935,11722
1,45.0,5,1,1,3,1,40380.0,1,3,1,69700.0,83,2024.0,1325.0,16.290000915527344,5193.0,80.62999725341797,3338
1,36.0,5,2,1,1,2,45060.0,1,1,1,68500.0,99,1619.0,1202.0,3.400000095367432,4206.0,97.30999755859376,2682
1,68.0,3,1,1,1,2,20524.0,1,3,1,95200.0,285,1160.0,1053.0,17.700000762939453,3588.0,97.05999755859376,6872
3,55.0,6,3,1,3,1,35614.0,1,3,1,71300.0,183,474.0,601.0,62.560001373291016,3611.0,83.12999725341797,3786
3,57.0,5,1,3,2,1,45060.0,1,3,1,68500.0,10,2906.0,2271.0,4.079999923706055,7129.0,88.98999786376953,3697
3,36.0,5,2,1,1,4,40380.0,1,2,1,69700.0,78,1800.0,1449.0,4.829999923706055,4746.0,102.05999755859376,1421
3,97.0,5,1,1,1,1,35614.0,1,3,1,71300.0,240,1856.0,869.0,61.04999923706055,6400.0,84.62000274658203,605
3,74.0,5,1,1,3,1,35614.0,1,3,1,71300.0,496,1647.0,1195.0,12.829999923706056,4605.0,237.1100006103516,1578
1,84.0,5,1,1,1,2,13780.0,1,3,1,66400.0,110,1861.0,1555.0,3.819999933242798,5232.0,95.3499984741211,1986
